name,ticker,change,change_percent,open,high,low,close,previous_close
NASDAQ Switzerland Index,I:NQCH,-5.84,-0.322,1809.04112820118,1814.4961609212,1798.98552726282,1813.64627421983,1813.64627421983
Nasdaq Switzerland Technology Index,I:NQCH10,67.97,1.41,4934.90920977654,4938.4534754056,4816.69023677506,4820.45915487419,4820.45915487419
Nasdaq Switzerland Technology NTR Index,I:NQCH10N,78.027,1.463,5463.67494271239,5467.59896937319,5332.78904125309,5334.18775667633,5334.18775667633
Nasdaq Switzerland Technology TR Index,I:NQCH10T,79.651,1.41,5782.95081270125,5787.10414418695,5644.41644926429,5648.83303872072,5648.83303872072
NASDAQ Switzerland Health Care Index,I:NQCH20,-9.23,-0.469,1964.6653676055,1969.89573979745,1954.36143529067,1968.25057208708,1968.25057208708
Nasdaq Switzerland Health Care Large Mid Cap Index,I:NQCH20LM,-7.54,-0.53,1418.38842689727,1422.13471006703,1410.98669985645,1421.61166830229,1421.61166830229
Nasdaq Switzerland Health Care Large Mid Cap NTR Index,I:NQCH20LMN,-9.36,-0.542,1722.7871260197,1727.33739468581,1713.79692290296,1726.90113932392,1726.90113932392
Nasdaq Switzerland Health Care Large Mid Cap TR Index,I:NQCH20LMT,-10.1,-0.528,1909.16132398624,1914.20384886925,1899.19854458881,1913.49983078144,1913.49983078144
NASDAQ Switzerland Health Care NTR Index,I:NQCH20N,-11.4,-0.467,2435.70833890745,2442.19273129996,2422.93396303837,2440.1531225314,2440.1531225314
NASDAQ Switzerland Health Care TR Index,I:NQCH20T,-12.3,-0.449,2732.40365403622,2739.67791474489,2718.07322261914,2736.85909512896,2736.85909512896
NASDAQ Switzerland Financials Index,I:NQCH30,-4.3,-0.301,1419.12594187812,1429.48886476401,1416.38791941042,1429.18106723786,1429.18106723786
Nasdaq Switzerland Financials Large Mid Cap Index,I:NQCH30LM,-3.65,-0.328,1106.05326875374,1114.28159673092,1104.14879249357,1114.03476166337,1114.03476166337
Nasdaq Switzerland Financials Large Mid Cap NTR Index,I:NQCH30LMN,-4.77,-0.327,1447.07273695269,1457.83803137643,1444.58107063595,1457.51509186993,1457.51509186993
Nasdaq Switzerland Financials Large Mid Cap TR Index,I:NQCH30LMT,-5.21,-0.306,1690.6498586573,1703.22721087405,1687.7387850128,1702.48499778142,1702.48499778142
NASDAQ Switzerland Financials NTR Index,I:NQCH30N,-5.28,-0.278,1883.40563737371,1897.15888280951,1879.77184646147,1896.32185558344,1896.32185558344
NASDAQ Switzerland Financials TR Index,I:NQCH30T,-6.74,-0.301,2223.3306052728,2239.56609426808,2219.04097249904,2239.08387092206,2239.08387092206
Nasdaq Switzerland Real Estate Index,I:NQCH35,-1.82,-0.185,984.04162994384,986.20358415619,976.17745788512,985.08281285005,985.08281285005
Nasdaq Switzerland Real Estate NTR Index,I:NQCH35N,-1.11,-0.105,1053.7329834897,1056.0480506505,1045.31185857593,1054.0077028326,1054.0077028326
Nasdaq Switzerland Real Estate TR Index,I:NQCH35T,-1.16,-0.106,1094.20633066669,1096.61031837796,1085.46175463427,1094.49160183963,1094.49160183963
Nasdaq Switzerland Consumer Discretionary Index,I:NQCH40,35.293,1.776,2015.17749425528,2028.40431930192,1981.64143458736,1987.7012440676,1987.7012440676
Nasdaq Switzerland Consumer Discretionary NTR Index,I:NQCH40N,36.035,1.767,2067.32093229586,2080.89000616885,2032.91711509571,2039.30572940933,2039.30572940933
Nasdaq Switzerland Consumer Discretionary TR Index,I:NQCH40T,40.286,1.944,2104.75489338517,2118.56966891746,2069.72810994196,2072.63349449338,2072.63349449338
Nasdaq Switzerland Consumer Staples Index,I:NQCH45,-6.12,-0.58,1050.60528134248,1056.37234152474,1038.76755301568,1054.96038308119,1054.96038308119
Nasdaq Switzerland Consumer Staples Large Mid Cap Index,I:NQCH45LM,-6.35,-0.599,1054.86243803459,1060.7377346059,1042.79976457091,1059.43336546126,1059.43336546126
Nasdaq Switzerland Consumer Staples Large Mid Cap NTR Index,I:NQCH45LMN,-6.64,-0.599,1103.60588853467,1109.75267285383,1090.98581885924,1108.38803096599,1108.38803096599
Nasdaq Switzerland Consumer Staples Large Mid Cap TR Index,I:NQCH45LMT,-6.8,-0.599,1130.48187786042,1136.77835412257,1117.5544730562,1135.38047926526,1135.38047926526
Nasdaq Switzerland Consumer Staples NTR Index,I:NQCH45N,-6.53,-0.592,1099.01095119106,1105.04372335492,1086.62781044409,1103.69392202581,1103.69392202581
Nasdaq Switzerland Consumer Staples TR Index,I:NQCH45T,-6.69,-0.592,1125.70807895222,1131.88739896352,1113.02412747152,1130.50480831735,1130.50480831735
Nasdaq Switzerland Industrials Index,I:NQCH50,25.377,1.247,2062.50421188756,2063.98550822865,2034.8749922872,2035.342236121,2035.342236121
Nasdaq Switzerland Industrials Large Mid Cap Index,I:NQCH50LM,19.205,1.273,1528.85079539145,1529.94882030711,1507.13142149055,1508.6993271771,1508.6993271771
Nasdaq Switzerland Industrials Large Mid Cap NTR Index,I:NQCH50LMN,23.02,1.267,1841.49929586507,1842.8218658079,1815.33833112888,1817.3388477824,1817.3388477824
Nasdaq Switzerland Industrials Large Mid Cap TR Index,I:NQCH50LMT,25.447,1.265,2037.6766179437,2039.14008298771,2008.72869150925,2010.96800785794,2010.96800785794
Nasdaq Switzerland Industrials NTR Index,I:NQCH50N,30.676,1.256,2476.13148882028,2477.90985343806,2442.96133562996,2443.31270314023,2443.31270314023
Nasdaq Switzerland Industrials TR Index,I:NQCH50T,34.013,1.247,2764.43878818112,2766.42421591431,2727.406482545,2728.03274404315,2728.03274404315
Nasdaq Switzerland Basic Materials Index,I:NQCH55,-11.7,-0.565,2053.4406676273,2071.01363867283,2025.85682051616,2070.07922160001,2070.07922160001
Nasdaq Switzerland Basic Materials NTR Index,I:NQCH55N,-13.0,-0.533,2421.78869041692,2442.5139167193,2389.2568281503,2440.61686124012,2440.61686124012
Nasdaq Switzerland Basic Materials TR Index,I:NQCH55T,-12.4,-0.459,2680.00968339689,2702.9447179029,2644.00914121974,2698.8790378897,2698.8790378897
NASDAQ Switzerland Large Cap Index,I:NQCHLC,-6.44,-0.37,1733.72506988816,1739.46676372852,1725.01654478835,1738.65140508522,1738.65140508522
NASDAQ Switzerland Large Cap NTR Index,I:NQCHLCN,-7.13,-0.331,2151.56379724827,2158.68927568564,2140.756462419,2156.81680309933,2156.81680309933
NASDAQ Switzerland Large Cap TR Index,I:NQCHLCT,-7.44,-0.306,2427.82069788094,2435.86107486379,2415.62572080381,2433.14343864549,2433.14343864549
NASDAQ Switzerland Large Mid Cap Index,I:NQCHLM,-3.81,-0.27,1410.00056569623,1414.2779924893,1402.1859771051,1412.62037822707,1412.62037822707
NASDAQ Switzerland Large Mid Cap NTR Index,I:NQCHLMN,-5.26,-0.306,1714.92004339726,1720.12248453102,1705.41551202907,1718.7335282922,1718.7335282922
NASDAQ Switzerland Large Mid Cap TR Index,I:NQCHLMT,-5.85,-0.306,1908.54518664819,1914.33501575589,1897.96753455067,1912.78923771553,1912.78923771553
NASDAQ Switzerland Mid Cap Index,I:NQCHMC,-3.59,-0.155,2320.25738155543,2322.90776595709,2292.94693024803,2322.54771491916,2322.54771491916
NASDAQ Switzerland Mid Cap NTR Index,I:NQCHMCN,-2.57,-0.093,2762.37897875232,2765.53438996443,2729.86456151933,2763.39185644774,2763.39185644774
NASDAQ Switzerland Mid Cap TR Index,I:NQCHMCT,-5.21,-0.17,3056.30354255999,3059.79469802418,3020.32950375583,3059.79469802418,3059.79469802418
NASDAQ Switzerland NTR Index,I:NQCHN,-6.34,-0.283,2232.70602355669,2239.43858713571,2220.29547056505,2237.52828734097,2237.52828734097
NASDAQ Switzerland Small Cap Index,I:NQCHSC,-0.738,-0.0305,2411.53016573637,2419.9258199657,2394.91185633554,2417.48300619693,2417.48300619693
NASDAQ Switzerland Small Cap NTR Index,I:NQCHSCN,-0.828,-0.0287,2880.83600858034,2890.86553396762,2860.98362406371,2887.89421128105,2887.89421128105
NASDAQ Switzerland Small Cap TR Index,I:NQCHSCT,-0.799,-0.025,3183.33166098667,3194.41431394398,3161.39472185177,3191.01490813505,3191.01490813505
NASDAQ Switzerland TR Index,I:NQCHT,-7.14,-0.284,2512.48780648519,2520.06403180112,2498.52207936564,2517.91435114885,2517.91435114885
NASDAQ Chile Index,I:NQCL,-3.08,-0.51,596.9343281043,604.0686460766,596.14169808744,603.85099581393,603.85099581393
NASDAQ Chile Financials Index,I:NQCL30,-0.57,-0.0699,822.06193778139,828.17660177261,812.31044369973,815.91307809894,815.91307809894
Nasdaq Chile Financials Large Mid Cap Index,I:NQCL30LM,-0.728,-0.0761,963.92674904877,970.91476580926,952.35855931162,956.5909114721,956.5909114721
NASDAQ Chile Financials Large Mid Cap NTR Index,I:NQCL30LMN,-0.947,-0.076,1254.91210969439,1264.00963382071,1239.85177300104,1245.36176635264,1245.36176635264
NASDAQ Chile Financials Large Mid Cap TR Index,I:NQCL30LMT,-1.08,-0.0758,1435.27470139678,1445.67976970635,1418.04981362697,1424.35173230423,1424.35173230423
NASDAQ Chile Financials NTR Index,I:NQCL30N,-1.5,-0.138,1097.7865403664,1105.95210006441,1084.76433551867,1090.31014201885,1090.31014201885
NASDAQ Chile Financials TR Index,I:NQCL30T,-1.03,-0.0817,1269.83734571828,1279.28265432061,1254.77423332694,1260.49131185384,1260.49131185384
Nasdaq Chile Consumer Discretionary Index,I:NQCL40,0.0,0.0,566.18687194017,584.10848398705,562.86805179565,584.10848398705,584.10848398705
Nasdaq Chile Consumer Discretionary NTR Index,I:NQCL40N,0.0,0.0,588.28548687434,606.90659024334,584.83713117884,606.90659024334,606.90659024334
Nasdaq Chile Consumer Discretionary TR Index,I:NQCL40T,0.0,0.0,602.66091375507,621.73704502446,599.1282935549,621.73704502446,621.73704502446
Nasdaq Chile Consumer Staples Index,I:NQCL45,8.18,0.587,1409.28164874511,1416.61360034676,1390.19962438042,1393.86454828832,1393.86454828832
Nasdaq Chile Consumer Staples NTR Index,I:NQCL45N,8.868,0.593,1512.77327655054,1520.64365537638,1492.28994978111,1496.13736714605,1496.13736714605
Nasdaq Chile Consumer Staples TR Index,I:NQCL45T,9.694,0.59,1660.65617397884,1669.29593076943,1638.1704759628,1642.43476467485,1642.43476467485
Nasdaq Chile Industrials Index,I:NQCL50,-3.72,-0.435,829.77666529272,860.56006693289,829.74919538425,855.75642055252,855.75642055252
Nasdaq Chile Industrials NTR Index,I:NQCL50N,-5.03,-0.404,1206.15300941295,1250.89937802185,1206.11307949668,1243.54699228275,1243.54699228275
Nasdaq Chile Industrials TR Index,I:NQCL50T,-11.1,-0.678,1583.69178091293,1642.4442407075,1583.63935250649,1637.2964751639,1637.2964751639
NASDAQ Chile Utilities Index,I:NQCL65,2.464,0.37,669.77620239442,676.54837153298,663.11538441034,665.86787778993,665.86787778993
Nasdaq Chile Utilities Large Mid Cap Index,I:NQCL65LM,-7.46,-0.923,799.34748846732,809.68137013638,792.15683968961,808.12839901215,808.12839901215
NASDAQ Chile Utilities Large Mid Cap NTR Index,I:NQCL65LMN,-8.97,-0.924,960.28123876185,972.69565531229,951.64288658661,970.83804180512,970.83804180512
NASDAQ Chile Utilities Large Mid Cap TR Index,I:NQCL65LMT,-11.1,-0.935,1174.59424217553,1189.77927507164,1164.02800562177,1187.61498591775,1187.61498591775
NASDAQ Chile Utilities NTR Index,I:NQCL65N,3.71,0.465,803.78543593442,811.91258482953,795.79191740111,798.34266610339,798.34266610339
NASDAQ Chile Utilities TR Index,I:NQCL65T,4.64,0.475,984.26364342703,994.21562417283,974.47529777698,977.50173173936,977.50173173936
NASDAQ Chile Large Cap Index,I:NQCLLC,-1.91,-0.489,385.29774531309,391.12799326616,384.73339757849,390.36349998874,390.36349998874
NASDAQ Chile Large Cap NTR Index,I:NQCLLCN,-2.99,-0.614,480.19583773364,487.46206452597,479.49249223919,487.11594702193,487.11594702193
NASDAQ Chile Large Cap TR Index,I:NQCLLCT,-3.43,-0.622,543.14178884786,551.36050110656,542.34624607131,551.02042794305,551.02042794305
NASDAQ Chile Large Mid Cap Index,I:NQCLLM,-1.36,-0.18,748.23851152856,758.24018155663,747.03590886053,756.31918185034,756.31918185034
NASDAQ Chile Large Mid Cap NTR Index,I:NQCLLMN,-2.83,-0.305,915.71434794081,927.95465982928,914.24257055831,926.76840262114,926.76840262114
NASDAQ Chile Large Mid Cap TR Index,I:NQCLLMT,-1.83,-0.172,1052.79445304609,1066.86710844208,1051.10235433877,1064.08675326816,1064.08675326816
NASDAQ Chile Mid Cap Index,I:NQCLMC,11.167,0.951,1174.14961810743,1187.36046864628,1170.09828553803,1174.70544767384,1174.70544767384
NASDAQ Chile Mid Cap NTR Index,I:NQCLMCN,13.842,0.951,1455.37488633235,1471.74992048884,1450.35320290568,1456.06384485992,1456.06384485992
NASDAQ Chile Mid Cap TR Index,I:NQCLMCT,16.637,0.951,1749.21081846362,1768.89192411428,1743.17527184307,1750.03887570248,1750.03887570248
NASDAQ Chile NTR Index,I:NQCLN,-3.84,-0.51,744.66727427543,753.56723674723,743.67847935047,753.29572107084,753.29572107084
Nasdaq-100 Quarterly Collar 95-110 Index,I:NQCLRI,-0.222,-0.0673,328.6495,330.1826,327.6611,329.7663,329.7663
NASDAQ Chile Small Cap Index,I:NQCLSC,2.755,0.373,745.92797643372,750.49224782711,736.57356467975,738.95219419308,738.95219419308
NASDAQ Chile Small Cap NTR Index,I:NQCLSCN,3.454,0.373,935.16520672256,940.88740502587,923.43763961415,926.41971245607,926.41971245607
NASDAQ Chile Small Cap TR Index,I:NQCLSCT,4.067,0.373,1101.12850066513,1107.86621459304,1087.31964818248,1090.83094797603,1090.83094797603
NASDAQ Chile TR Index,I:NQCLT,-4.08,-0.467,863.28445565699,873.6020827681,862.13815674197,872.91347433715,872.91347433715
NASDAQ China Index,I:NQCN,-1.65,-0.166,986.98393883004,993.90870880191,986.22407817799,993.59193776898,993.59193776898
Nasdaq China Technology Index,I:NQCN10,-4.36,-0.084,5151.49192037504,5194.18923164267,5146.59959981156,5189.67326156552,5189.67326156552
Nasdaq China Technology Large Mid Cap Index,I:NQCN10LM,-2.41,-0.081,2952.34718524155,2976.99586424369,2949.37896608709,2974.29595548441,2974.29595548441
Nasdaq China Technology Large Mid Cap NTR Index,I:NQCN10LMN,-2.5,-0.0809,3067.08993472252,3092.696582765,3064.33569523326,3089.89174225651,3089.89174225651
Nasdaq China Technology Large Mid Cap TR Index,I:NQCN10LMT,-2.51,-0.0812,3067.66535628596,3093.27680843192,3064.58119900408,3090.47144170291,3090.47144170291
Nasdaq China Technology NTR Index,I:NQCN10N,-4.58,-0.0841,5406.26084598655,5451.06976847017,5401.12657391213,5446.33045943365,5446.33045943365
Nasdaq China Technology TR Index,I:NQCN10T,-4.58,-0.0841,5408.8834605544,5453.71412015657,5403.74669780906,5448.97251204843,5448.97251204843
NASDAQ China Health Care Index,I:NQCN20,-14.7,-0.856,1676.00765054322,1717.82163606224,1674.72505193857,1716.68614341183,1716.68614341183
Nasdaq China Health Care Large Mid Cap Index,I:NQCN20LM,-12.5,-1.04,1172.97506058342,1206.34226931391,1171.9611893463,1205.39910692242,1205.39910692242
NASDAQ China Health Care Large Mid Cap NTR Index,I:NQCN20LMN,-13.8,-1.04,1291.50177363238,1328.24067005458,1290.38545279575,1327.20220304674,1327.20220304674
NASDAQ China Health Care Large Mid Cap TR Index,I:NQCN20LMT,-13.9,-1.04,1296.2258916607,1333.09917340583,1295.10548749139,1332.05690784284,1332.05690784284
NASDAQ China Health Care NTR Index,I:NQCN20N,-16.5,-0.857,1879.41423552845,1926.30292341908,1877.9759759386,1925.02962311474,1925.02962311474
NASDAQ China Health Care TR Index,I:NQCN20T,-16.6,-0.858,1889.8118115922,1936.95990408329,1888.3655950479,1935.67955943688,1935.67955943688
NASDAQ China Financials Index,I:NQCN30,-0.372,-0.0381,967.14365680128,978.02421825057,965.2333303312,976.74844273677,976.74844273677
Nasdaq China Financials Large Mid Cap Index,I:NQCN30LM,-0.447,-0.0457,968.1276079934,979.25177597465,966.14791221599,977.92472766032,977.92472766032
NASDAQ China Financials Large Mid Cap NTR Index,I:NQCN30LMN,-0.703,-0.0457,1522.64045434718,1540.13619359617,1519.52685149865,1538.04905401706,1538.04905401706
NASDAQ China Financials Large Mid Cap TR Index,I:NQCN30LMT,-1.18,-0.0735,1589.83622263042,1608.10406775455,1586.58521312431,1606.37132242971,1606.37132242971
NASDAQ China Financials NTR Index,I:NQCN30N,-1.04,-0.0651,1582.09700587239,1599.89591668576,1578.972008084,1598.24528022349,1598.24528022349
NASDAQ China Financials TR Index,I:NQCN30T,-0.068,-0.00406,1657.34330952256,1675.98875644765,1654.06968334311,1673.23293150538,1673.23293150538
Nasdaq China Real Estate Index,I:NQCN35,-2.48,-0.62,395.80671430202,399.88444303016,395.29372197729,399.68425375819,399.68425375819
Nasdaq China Real Estate Large Mid Cap Index,I:NQCN35LM,-2.99,-0.742,398.64776438248,403.1130621536,397.96352060963,402.82025728472,402.82025728472
Nasdaq China Real Estate Large Mid Cap NTR Index,I:NQCN35LMN,-3.38,-0.743,450.13586301594,455.17788468372,449.36324445708,454.84726205359,454.84726205359
Nasdaq China Real Estate Large Mid Cap TR Index,I:NQCN35LMT,-3.38,-0.742,450.78213698008,455.83139763412,450.0084091489,455.50030031889,455.50030031889
Nasdaq China Real Estate NTR Index,I:NQCN35N,-2.8,-0.62,447.15323002459,451.75994715713,446.57368913583,451.53378808418,451.53378808418
Nasdaq China Real Estate TR Index,I:NQCN35T,-2.81,-0.621,447.83994489333,452.45373678446,447.25951397557,452.22723038806,452.22723038806
Nasdaq China Consumer Discretionary Index,I:NQCN40,-1.7,-0.343,493.17211975254,496.43617846486,492.91779686856,496.0318512711,496.0318512711
Nasdaq China Consumer Discretionary Large Mid Cap Index,I:NQCN40LM,-1.77,-0.364,483.82925544551,487.05751690588,483.57271349434,486.64184743331,486.64184743331
Nasdaq China Consumer Discretionary Large Mid Cap NTR Index,I:NQCN40LMN,-1.79,-0.363,490.24134016394,493.51238507682,489.98139831765,493.09120682642,493.09120682642
Nasdaq China Consumer Discretionary Large Mid Cap TR Index,I:NQCN40LMT,-1.79,-0.363,490.34358970338,493.61531685746,490.08359364107,493.194050762,493.194050762
Nasdaq China Consumer Discretionary NTR Index,I:NQCN40N,-1.73,-0.343,500.88039544809,504.19547136807,500.62209749978,503.78482454399,503.78482454399
Nasdaq China Consumer Discretionary TR Index,I:NQCN40T,-1.73,-0.343,501.05552989457,504.37176494153,500.79714163154,503.96097453346,503.96097453346
Nasdaq China Consumer Staples Index,I:NQCN45,-0.316,-0.0456,689.40685738553,693.00360039619,687.3673275402,692.48382793552,692.48382793552
Nasdaq China Consumer Staples Large Mid Cap Index,I:NQCN45LM,-0.338,-0.0496,677.93892442067,681.44683509214,675.66276727186,680.9372755527,680.9372755527
Nasdaq China Consumer Staples Large Mid Cap NTR Index,I:NQCN45LMN,-0.356,-0.0496,714.65464999022,718.35254161853,712.25522102706,717.81538542173,717.81538542173
Nasdaq China Consumer Staples Large Mid Cap TR Index,I:NQCN45LMT,-0.138,-0.0192,715.77101784382,719.47468597877,713.36784071312,718.71752974209,718.71752974209
Nasdaq China Consumer Staples NTR Index,I:NQCN45N,-0.654,-0.0894,727.73634081468,731.53305471357,725.58341765947,731.30504421313,731.30504421313
Nasdaq China Consumer Staples TR Index,I:NQCN45T,-0.655,-0.0894,728.94375060077,732.74676374467,726.78725546442,732.51837494499,732.51837494499
Nasdaq China Industrials Index,I:NQCN50,-0.834,-0.1,826.98641116696,831.0716545654,826.41278695663,830.85237700946,830.85237700946
Nasdaq China Industrials Large Mid Cap Index,I:NQCN50LM,-1.5,-0.208,717.80827573808,722.04427859113,717.1561201361,721.79465276716,721.79465276716
Nasdaq China Industrials Large Mid Cap NTR Index,I:NQCN50LMN,-2.05,-0.207,984.53424007251,990.34015703912,983.64038768248,989.99801685249,989.99801685249
Nasdaq China Industrials Large Mid Cap TR Index,I:NQCN50LMT,-2.09,-0.208,1000.44718199826,1006.34647512334,999.53895384245,1005.99883231991,1005.99883231991
Nasdaq China Industrials NTR Index,I:NQCN50N,-1.17,-0.1,1164.76216180774,1170.51315277682,1163.95464378947,1170.20446535703,1170.20446535703
Nasdaq China Industrials TR Index,I:NQCN50T,-1.2,-0.101,1188.39752769992,1194.26489647825,1187.57366864088,1193.94996241924,1193.94996241924
Nasdaq China Basic Materials Index,I:NQCN55,-3.93,-0.525,744.20022098211,748.49065363964,743.21779661334,748.26163909208,748.26163909208
Nasdaq China Basic Materials Large Mid Cap Index,I:NQCN55LM,-7.39,-0.737,995.74567631639,1002.94324662779,994.12053045685,1002.91375136533,1002.91375136533
Nasdaq China Basic Materials Large Mid Cap NTR Index,I:NQCN55LMN,-10.5,-0.735,1418.76838235609,1429.02369697152,1416.45282566618,1428.98167123462,1428.98167123462
Nasdaq China Basic Materials Large Mid Cap TR Index,I:NQCN55LMT,-10.9,-0.739,1464.0438531834,1474.62643347764,1461.65440288221,1474.58306662331,1474.58306662331
