,Date,Aquila Investment Management ,Alger Funds,Sentinel Asset Management,EquiTrust Life Insurance Company,Timothy Plan,Natixis Asset Management,Advanced Asset Management,Madison Mosaic,Direxion Funds,Semper Capital Management,"Scout Investments, Inc.",Selected Funds,Saratoga Capital  Management,Value Line,TCW Investment Management,Bishop Street Capital,Old Mutual Capital,JNF Advisors Inc,RMB Asset Management,Pyxis Funds,Ambassador Funds,Madison Investment,Nicholas Funds,Trust for Credit Unions,Russell,TCG Financial Services,Weitz Investment Management,US Global Investors,Milestone,Eaton Vance,OneAmerica Funds,Shelton Capital Management,Forward Funds,Alpine,Pacific Capital Investments,Performance Funds,Ohio National Investments,Sun Life Financial,First Investors Management,Macquarie,Harbor,Securian Financial,RS Funds,Penn Mutual Life,Sterling Capital,Mutual of America,ProFunds,Homestead,Davis Funds,Hancock Horizon,Pacific Life,Calvert,RBB Fund,State Farm,Williams Capital Management,CLS AdvisorOne,Miles Capital,Meeder Funds,Pioneer Investments,Victory Capital Management,Touchstone,GE Asset Management,Paydenfunds,Northwestern Mutual,Valic,William Blair,Huntington,SunAmerica,Virtus,Mass Mutual,Hartford Mutual Funds,Lord Abbett,Allianz,Glenmede,Fifth Third,Guggenheim Investments,Lincoln National,Highmark,Great-West Funds,Plan Investment Fund,American Beacon,PIMCO,Janus,AXA Equitable,Bank of New York Mellon,GuideStone Funds,MainStay Funds,Ivy Funds,Transamerica,Voya,Thrivent Financial,Gabelli Funds,Brown Brothers Harriman,Principal Funds,Putnam,Mount Vernon,Nationwide,Cavanal Hill,Reich & Tang,Public Financial Management,John Hancock,BMO Funds,TD Asset Management,Jackson National,CNI Charter,American Century,PNC Investments,MFS Investment,Oppenheimer,USAA,Wilmington Funds,AllianceBernstein,TIAA-CREF,SEI Investments,Columbia,Royal Bank of Canada,Dimensional,Franklin Templeton,Bank of America,HSBC,Prudential,DWS Investments,T. Rowe Price,UBS,First American,American Funds,Invesco,Legg Mason,Northern Trust Funds,State Street,Allspring Funds,Morgan Stanley,Schwab,Dreyfus,Goldman Sachs,Federated,Blackrock,JP Morgan,Vanguard,Fidelity
55,08-31-2015,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14617000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37009743.58,72299189.05,0.0,0.0,4975331.41,110641142.27,0.0,0.0,89065251.87,120152101.52,88989097.44,0.0,0.0,0.0,0.0,166995729.72,0.0,116745768.95,182535194.72,171923970.59,83193937.39,0.0,116869884.45,0.0,100539334.0,249444748.81,186409308.56,166693542.0,309301070.99,0.0,0.0,0.0,375525989.65,0.0,400849976.44,396753214.16,214448385.65,316916583.28,0.0,0.0,127585533.58,333203166.62,457429544.97,522357024.63,1429568503.43,1082273648.75,1118870633.15,0.0,571958139.69,0.0,686646406.49,707800584.48,1546923016.12,0.0,1580392691.97,706439168.75,0.0,299026668.66,511412297.0,442979909.09,938491000.0,1329728297.0,1178848911.11,1116175343.61,1224640000.0,1013454562.8,2085154442.36,1722165523.06,1938190706.53,2557790041.0,1664788504.28,1817941428.62,1320727360.43,3486676146.43,4968985717.04,2936891975.65,3226446555.61,0.0,6020064817.5,2887463614.64,5103978517.28,7555952741.38,4535549640.83,5925601624.8,6093081185.07,5321213711.67,6556680370.75,11378567479.95,8636270924.34,8413592513.28,9480556527.53,12374493173.8,13645903024.76,13094701220.74,15078146661.65,22943372892.89,25404314842.33,49609993524.98,13518397830.12,43150238325.74,31859887740.38,35037074260.26,41066858560.62,42030997856.5,17877090197.81,53838944659.25,121089822167.19,87721699586.17,119948648068.16,109349001798.34,125743062625.01,160483777688.24,172993193844.75,157458842052.91,207817820325.23,218617685367.97,270467108158.95,226532487562.08,498723048688.94
54,07-31-2015,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14349000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36463964.01,77607387.46,0.0,0.0,4978707.23,103267430.98,0.0,0.0,80224408.31,117460732.67,87590946.15,0.0,0.0,0.0,0.0,158395652.39,0.0,116260130.0,185380616.51,171753773.09,67197255.38,0.0,108436212.64,0.0,100130810.0,201323383.39,188206691.27,159200336.0,320026067.28,0.0,0.0,0.0,356589964.62,0.0,354225440.62,417839861.9,201218632.64,254776864.04,0.0,0.0,128865149.84,297085609.07,428285969.97,503728083.17,1369094518.67,1007067204.74,985349508.34,0.0,553720127.24,0.0,675146437.98,671794789.63,1504677606.77,0.0,1074872728.51,687743100.02,0.0,296170704.77,444808325.0,972685971.14,990999000.01,1300922830.0,1129882393.08,1162638423.4,1228208437.0,924772982.33,1984463102.52,1641671541.44,1599477636.85,2368216035.0,1603468073.0,1833633817.82,1266907805.45,3700047407.19,4305684798.17,2801886016.36,3128389768.06,0.0,6022849295.13,2702886543.66,4632406094.64,7202962769.5,3753441355.53,5521857898.16,6015703915.94,4668181837.01,6534072112.48,10583353461.26,8595301827.6,8376705260.28,10076895597.08,12224579585.22,12091719949.98,13468632490.4,14654455505.47,21371817735.44,30245539236.39,55303691934.59,13818807002.47,41694529796.58,30636640482.08,35516151562.94,40134729914.74,41929364636.94,16849581785.58,56605750419.26,116819522245.2,84765625173.14,114911417687.33,109349890227.87,121629397947.38,156076717717.46,172095821218.88,158790010416.37,206952481175.87,213886931972.99,269755295045.02,225214749747.38,478695242556.43
53,06-30-2015,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11676000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35671941.04,76698282.05,0.0,0.0,4963299.3,101268342.67,0.0,0.0,81998869.73,119298610.23,82289737.13,71000000.0,0.0,0.0,0.0,141496771.68,0.0,112354365.04,186362042.23,141210672.62,68577904.7,0.0,107149339.1,0.0,99172853.0,98247591.04,186190094.69,171706944.0,321211589.43,0.0,0.0,0.0,330763398.66,0.0,313289723.13,440072095.15,176596904.52,289407304.25,0.0,0.0,136755587.07,346959975.0,426692928.6,515600883.89,1346543721.9,1030405208.82,963818015.98,0.0,566422780.05,0.0,617004311.87,663884386.35,1594836027.22,0.0,1080500454.0,669192724.13,0.0,287378989.89,453467129.0,1035749643.92,975628000.0,1304994254.0,1123847131.93,1193509734.96,1250438207.0,918407645.37,2000726099.7,1633641782.05,1742836524.82,2472469355.0,1675126505.01,1552526543.35,1254066381.2,3383709629.93,3834726014.57,2792718855.2,3007085994.88,6001713853.48,5859788657.98,2716582728.18,4545259382.78,7285842390.28,3766468754.77,5632489307.18,5904596495.94,4700927504.94,6754616971.01,9701132485.46,8616029237.35,8752626461.98,9864435751.76,12226519849.49,12823694195.31,12831181427.42,15036286274.68,22803592320.12,26024504220.16,50791110040.15,13232594079.54,39793563801.71,30660128266.77,36123417871.0,40064542336.72,42034853121.44,16639702384.59,55025766481.26,124207576427.44,84008019854.7,115471022626.61,106984097870.72,111018790985.17,153666942458.77,168804169504.14,149228624140.95,199585742205.74,208504377934.51,266415834309.2,232661686537.02,467253016426.11
52,05-31-2015,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11904000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38168855.91,80387346.16,0.0,0.0,4968473.69,105276267.58,0.0,0.0,84074231.06,117947927.6,95186384.23,79870112.24,0.0,0.0,0.0,157996460.0,0.0,114066021.71,185218938.5,154897235.92,62800857.72,0.0,113677841.08,0.0,100201266.0,179282353.96,183528256.62,156274655.0,326606836.2,0.0,0.0,0.0,340044672.87,0.0,374383119.55,492948669.92,249109597.07,308181388.83,0.0,864580948.51,129120316.15,378731472.98,421849364.74,503692478.8,1369426483.08,1028708404.75,945869270.33,0.0,569553256.22,0.0,575202424.71,637883053.69,1589326912.66,0.0,832666794.57,644132429.2,0.0,300815488.9,547779875.0,1154637804.57,1025584000.0,1301364440.0,1134765206.95,1244534374.32,1337049232.0,895681370.52,1949899660.08,1599323429.2,1573583381.42,2670724450.0,1576335612.21,1689639672.45,1194487206.6,3578236076.36,4811254572.77,2510625562.88,2809426815.96,6913662510.89,5638669088.98,2719122401.6,4601827448.36,7407044161.19,3790262482.94,5664704923.51,5761197579.87,4760643273.81,6531446280.36,9359562338.26,8703998357.4,8521711207.38,10444831164.59,12176079897.94,12249379752.98,13175640404.48,14959528578.21,24009729636.72,27566988702.91,46628848603.17,12149419673.68,44054833676.28,32481029134.68,37553352927.06,39403468443.41,41139560846.18,16845731487.53,55421574404.78,120785073269.19,85813496565.96,123201646574.4,108222343888.48,113225675254.67,154043603591.14,163465374280.36,144372087016.48,196522991053.38,213445506469.48,263922589823.55,223007067557.98,470685898648.33
51,04-30-2015,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11615000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39206952.4,65894135.62,0.0,0.0,4970125.58,102923595.56,0.0,0.0,85375305.63,117637564.45,93986145.72,137376427.14,0.0,0.0,0.0,151997452.5,0.0,109613823.78,187435082.58,157277941.03,63048166.6,0.0,110090819.63,0.0,100169533.0,189434933.47,186627545.92,134595969.0,293838275.97,0.0,0.0,0.0,336990453.24,0.0,420775739.25,505033009.01,138393919.28,309459854.45,0.0,946644600.98,131404487.7,366820851.37,420303459.34,503851033.2,1405620309.02,1328014184.77,934145795.49,0.0,555421688.89,0.0,568002091.36,647810970.51,1577869529.62,0.0,817008551.13,659145481.01,0.0,299007608.77,534461751.0,1104039395.48,1020780000.0,1285794703.0,1124769200.04,1147324647.06,1469442322.0,909396916.75,1952876949.84,1602429384.27,1685028126.75,2654337091.0,1531536019.44,1877361152.49,1194496976.67,3521451984.08,4547680909.56,2545900754.57,2784174189.56,7562524630.22,5591484101.06,2751967891.32,4739229036.05,7126904221.4,3950512503.69,5779075338.46,5820828196.42,5026409734.29,6272836520.57,9681085053.52,8688632000.04,9078341872.4,10226467545.93,12204874391.15,12307806263.21,13700875389.21,15150186042.84,24686973135.54,27578916476.64,46177272286.42,12438039681.65,45711650765.77,30169122329.56,37466013948.95,39837910238.96,41322282074.83,16789943020.46,54453376952.94,119606233393.12,86818216942.44,123477015668.01,104658765835.74,109597872120.27,153606597314.61,166485212441.76,141670475195.89,195798039967.33,203161102712.47,251119093734.21,233256176857.65,465663770926.5
50,03-31-2015,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11759000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37529614.03,66487007.95,0.0,0.0,4971775.8,108504111.83,0.0,0.0,87991876.01,119011406.29,102288499.51,123382539.58,103891312.05,0.0,0.0,127997813.33,0.0,111981153.28,189612045.32,118937746.11,83125667.06,96430694.89,114607850.51,0.0,103637438.0,199739673.97,188029973.85,158631666.0,299595139.98,0.0,0.0,0.0,327870244.3,0.0,341081361.33,451316679.54,164619824.0,298392260.71,0.0,892320034.19,133912651.63,427990514.81,422303379.39,507269770.3,1483487990.74,1118742693.39,960573384.39,0.0,602037015.97,0.0,617130440.78,663640225.92,1724685229.71,0.0,946660974.15,667185617.35,0.0,290732562.76,652889861.0,1061041771.88,1144879692.92,1304619490.0,1123874063.21,1416546714.7,1229019174.0,929305565.04,1988601251.21,1608302891.75,1787338022.86,2598432373.0,1559284772.0,1853339065.47,1215242418.3,3319736461.76,4403162328.03,2607910656.93,2662273640.33,7635699764.07,5687353609.21,2784215260.68,4673186782.98,7457352936.41,3377151086.55,5787455164.33,6104034532.92,5288408342.02,6704129118.14,8741972912.04,8695351091.24,9433134455.53,9039023412.54,12139332582.31,13048450832.52,12241558077.16,16404522806.08,24699333228.1,22645759173.45,46799661545.63,13803355844.83,42667726520.43,33387784858.66,40816066974.11,41244565977.59,41033906087.58,17054667994.68,56028462570.5,119807421246.25,89695140855.63,122857106960.68,110311943256.23,115156442120.95,160649728402.12,172727309169.35,157658532046.54,207491394197.49,221465639641.7,257152059256.45,233511713008.99,472882908222.12
49,02-28-2015,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11841000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37878926.78,67434295.62,0.0,0.0,4981868.55,116241398.51,0.0,0.0,96000942.01,130722197.63,105388377.08,131638666.99,122826998.4,0.0,0.0,143997630.0,0.0,111808479.62,190850185.13,117015497.11,64472591.62,97354540.71,124641269.95,0.0,106376465.0,195540533.46,188500145.02,167086527.0,307921697.6,0.0,0.0,0.0,330021776.22,0.0,409075764.57,383781799.0,172917459.49,314905437.73,0.0,1120397564.1,134333639.23,510791169.14,421546556.99,508740406.82,1440686148.3,1099190632.04,957284902.2,0.0,664892479.42,0.0,615790969.67,660703427.86,1731580347.77,0.0,866108643.0,693608379.64,0.0,294487124.67,698581885.0,1069236437.04,1028180361.56,1302587599.0,1117458784.69,1550631657.3,1229573630.0,920055502.26,1967012867.56,1604571498.46,1771710400.18,2567483427.0,1497921510.74,1990531436.44,1236735882.41,3306231601.83,5510410477.43,2679269944.55,2629969963.98,10177836099.0,5569189840.82,2804074068.82,5187299756.59,7375293265.72,3341159865.42,5583463264.0,5685673053.48,5350884368.51,7106715658.27,10568055528.31,8717123114.06,9545772933.16,10088289959.71,12258924336.23,12803657293.45,13430140681.24,16821183719.01,23978829485.04,23313262830.67,50363701619.71,13636241138.02,45051678418.04,34754719910.11,39890615518.95,42215982640.41,41948597504.27,17023387566.3,62232039109.72,125765305726.27,87786788151.58,125436073519.83,112319711427.71,111301183593.08,161846982352.49,171924547148.41,145032858700.19,209250403452.12,222307158861.04,262561586998.57,224912202805.0,473938773391.47
48,01-31-2015,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12453000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38021775.94,67053558.86,0.0,0.0,4982375.48,113880160.43,0.0,0.0,105501192.04,130270248.57,99689474.29,120020166.7,126034916.73,0.0,0.0,145996627.92,0.0,111810013.83,193760095.78,134632457.93,64774188.08,96616855.61,128160493.89,0.0,102772649.0,200568676.62,190497111.65,207882883.0,313052309.86,0.0,0.0,0.0,325860432.24,0.0,410780421.16,444334085.63,166547575.74,324282222.13,0.0,1260300317.1,137222974.37,462472709.3,422866225.11,510361934.6,1450813379.93,1194754482.94,977469965.99,0.0,666940602.09,0.0,631171672.93,672506696.13,1763220037.15,0.0,1259566598.56,743897057.22,0.0,293210119.87,649296452.0,993948377.41,1727096083.02,1313255032.0,1138445635.83,1352960225.78,1260954184.0,938418486.99,1979902340.9,1644535490.52,1709546735.99,2439620641.0,1475336268.28,1838130113.17,1215645891.5,3528810758.14,5575467769.11,2802474205.13,2594366134.48,11387645123.43,5876885856.16,2823860584.29,5161995514.69,7412290847.0,3205214300.81,5734294587.78,5873596080.36,5101349616.2,7056388756.24,9902472025.89,8702666974.61,9802265733.54,9967664498.87,12296138697.74,13020171781.95,13391991270.82,17042065623.1,21824673129.98,22068603388.85,48217616573.49,14085823509.78,46358309243.88,34299425470.63,37745800954.3,44450246431.81,42199776929.0,16907649688.39,62164080198.21,128939812223.33,86549879886.98,119063969076.29,115353163611.45,110875462526.96,164172218453.04,174608980494.6,150529855246.77,213327413844.14,221928555533.43,266679309093.45,226085498366.61,474612791179.09
47,12-31-2014,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11848000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38411204.67,65958509.99,0.0,0.0,4989370.58,110922379.4,0.0,0.0,112862236.16,132608684.57,96498459.81,121023793.05,121857682.82,0.0,0.0,144997026.39,0.0,116283285.22,184669231.97,113583710.16,86563055.9,101632811.52,132327410.98,0.0,103996332.0,203818691.53,196757752.26,219559464.0,313115194.95,0.0,0.0,140465380.0,339949503.05,0.0,447096948.6,445996302.35,202637512.2,312212040.39,0.0,1323246518.4,139199409.7,353955940.63,448136061.52,516132280.28,1418629850.32,1340047143.31,1027880944.91,0.0,657666084.66,0.0,682564848.96,700325606.36,1667702755.6,0.0,935203033.0,700411693.12,0.0,297169785.67,615933510.0,1020840444.97,1121028667.48,1349127425.0,1158872012.52,1289801031.8,1285679165.0,988127849.67,2051078452.68,1732588237.11,1849562997.41,2364630881.0,1557023148.51,1741210960.11,1365832345.75,3473627257.51,4492194341.68,2854306151.47,2656350255.47,11252900291.65,6074922974.5,2900956124.34,4846616967.24,7618844512.09,3129504374.01,5746139954.21,6259050445.18,5046080910.77,6897225359.7,9092457511.83,8644234364.28,9941035196.27,8850014805.98,12299604084.8,13325975354.27,12179336734.96,17104439736.65,22710226139.79,18147514307.31,50605039009.53,12148997858.35,41772980282.68,34622665911.4,37553792409.44,42564005533.38,42478038086.74,17486204902.96,60998187406.63,137930024558.58,83994479752.52,118574064230.01,118998219893.84,114089171083.6,166924769549.75,176918906059.44,170753023860.11,214440130725.29,226907015028.52,265318514122.96,226318956037.25,476653433036.51
46,11-30-2014,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11033000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38802257.36,65713922.99,0.0,0.0,4906574.8,108668215.54,0.0,0.0,101565538.63,134905515.41,108997078.3,110527306.0,126128828.84,0.0,0.0,169995177.2,0.0,115624113.05,199817383.14,155379219.11,65719711.11,103742543.62,137940452.03,0.0,108460871.0,202282450.27,200428555.25,269319123.0,309274076.73,0.0,0.0,569529532.0,331222586.66,0.0,531594763.62,471289067.15,169936630.8,296752294.59,0.0,1157405336.44,137729875.22,501413192.06,438873230.96,517984473.49,1363919287.53,1420486396.75,952768993.87,0.0,736342592.92,0.0,591118054.96,699962049.1,1504734141.99,0.0,993266388.0,749617888.06,0.0,298919121.51,656856027.0,1090574749.69,1228349114.63,1342474807.0,1163940035.01,1163999798.21,1323719080.0,954356894.2,1988536791.1,1649154231.34,1852516720.38,2448584993.0,1555526594.93,1472981837.51,1358291310.85,3360775186.18,5739058119.27,2738006116.37,2555518265.13,11477411979.86,5803566503.16,2935678007.69,5394745070.74,7350443419.29,3465751561.75,6276724590.0,5912980076.44,4954240360.47,6498834800.73,10461231570.13,8573235183.89,8786819152.34,8780922828.66,12315315863.0,12570588743.3,11967579639.34,17898387216.56,24531372033.84,22574663906.23,50695920565.47,11320643049.44,42135781258.37,33017891314.9,38496029068.12,40978853351.44,40631271640.05,17365197817.72,61599368911.34,130693346322.82,82530392244.02,122260032027.18,114834588307.64,108152601849.5,161847276378.98,172341605528.03,142166011573.75,208294551834.48,214237382622.02,259246232909.09,220107775109.24,478287274340.33
45,10-31-2014,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12210000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38487279.84,69177537.6,0.0,0.0,4953373.59,107114345.01,0.0,0.0,104222321.6,135010929.93,103898264.55,98030585.12,116603743.68,0.0,0.0,158396645.48,0.0,126829547.43,198784297.32,160060480.26,67650124.53,107948086.67,131988903.58,0.0,111091850.0,229235953.9,201440359.34,279677261.0,319254052.57,0.0,0.0,566053890.0,331773825.07,0.0,469208113.54,485194483.06,183946900.08,312470351.48,0.0,1286057837.89,145091776.92,490583286.35,439549252.32,528558398.9,1407912282.09,1641262686.97,997096920.89,0.0,677493579.87,0.0,602225987.16,761047191.26,1460601575.13,0.0,1064868118.0,776459802.83,0.0,303618109.6,661499156.0,1066141306.21,1321006782.44,1365919146.0,1208941264.16,1207880885.37,1272017198.0,985859251.25,1929461223.01,1727836639.46,1836318336.41,2293377442.0,1594515526.16,1368176736.73,1359902021.81,3367352282.6,5740605148.16,3204590471.82,2650435005.01,11623958984.43,5665403302.42,3005875898.62,5212418455.32,7420672640.97,3230781402.35,6416705672.45,6052744916.81,5167587987.7,6345145895.21,10820058632.67,8560993083.35,8886630920.85,8863704536.67,12475795020.78,12800005711.33,12420202700.77,17886560350.18,23201891374.91,20746072168.24,54673840799.38,11535648532.24,43458349799.42,33981087661.74,38922269652.92,40022849733.71,39019313713.61,17499479690.17,59600720237.94,136634804867.3,81395977077.65,120603367469.5,111080720792.63,110071279626.16,163764428278.84,169050445292.68,141888176771.04,206948181302.56,202608902240.88,258240854578.57,221031416657.4,480052050233.41
44,09-30-2014,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11373107.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39216132.06,75477274.09,0.0,0.0,4964960.19,106748788.26,0.0,0.0,118440056.25,134979771.47,104197708.86,109004764.57,120126904.01,0.0,0.0,161996582.77,0.0,120819038.34,200225462.32,164999734.62,72621778.29,111152596.08,145165010.33,0.0,113324482.0,217078431.29,201769439.99,285319909.0,325396172.37,0.0,0.0,572098068.0,322725249.5,0.0,440134216.27,431151039.36,158272488.99,296701870.04,0.0,1422532534.03,147639424.92,472061469.79,438488378.82,533386068.13,1345295137.26,1778342468.23,1013554805.18,1220272053.75,737800020.2,0.0,575956937.69,769592526.43,1486954515.33,0.0,1138750030.09,777529292.43,0.0,312915145.96,623603970.0,1102287449.06,1153050575.07,1365633442.0,1242531701.28,1202271664.72,1278102939.0,937460655.26,2106116769.92,1709312445.37,1920977041.09,2483976885.0,1697739733.33,1327932017.4,1369875393.59,3283859538.25,4998964568.08,3184906987.88,2633143895.96,10963790988.76,5790461509.25,3028892225.91,4279966365.14,7643537194.54,3218023562.7,6002755115.78,6050968128.29,5375022970.39,6825102188.56,8760652743.15,8585391055.32,8937244258.81,8159835588.84,12499106603.78,12268667961.42,11697351678.34,18427059449.78,22443382784.39,20859897912.39,50482263017.33,12711389098.15,40228198515.46,36079115631.64,36999879733.83,39419080714.32,37921540915.02,17605128077.2,60462818694.38,146523471752.73,78190053145.32,124515098451.3,109253085631.34,108438422449.26,162956362127.66,172078043765.4,152280203640.58,207660782215.47,198681387955.95,244401835801.63,218700485559.23,462999523730.87
43,08-31-2014,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11581211.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46561318.99,79394786.36,0.0,0.0,976008.5,110769225.86,0.0,0.0,115980058.71,135422336.12,108997031.84,107675618.68,127725269.77,0.0,0.0,199995653.33,0.0,123735935.92,204599370.56,146113995.77,73826837.76,108354487.57,147878113.53,0.0,113719371.0,191990000.0,204555804.99,276112937.0,311315091.16,0.0,0.0,577770863.0,329147607.14,420462848.94,432669448.9,384003636.31,139086370.37,302860532.88,0.0,1157882471.65,211606728.96,530801915.64,445029510.55,534948049.06,1342853500.91,1628363309.19,983362073.85,1241635792.91,779578418.99,0.0,561855718.4,770972830.36,1401851281.33,0.0,1005069888.0,778334184.07,0.0,335218441.34,663279901.0,1164729220.63,889371212.18,1371351173.0,1248485648.68,1243202541.44,1279028745.0,913254611.61,2251460396.67,1700360559.83,1917535493.23,2350300984.0,1733644623.03,1516876420.95,1360940888.8,3298389225.04,5990323378.31,3149605972.05,2549329484.18,11513478695.33,5879112827.16,3041203555.23,4443054893.48,7445231459.34,3591593033.69,6431119397.98,6000133021.48,5770931315.64,6464508360.08,9900783817.71,8580326192.31,8719380055.17,8559723196.04,12541251986.84,12413240959.49,12138813708.52,18696923109.58,23483136706.88,23210307453.88,50723829226.58,11588904669.24,42925029816.67,33752235921.59,36316393916.59,40305520803.46,36132131933.45,18110426372.06,59179476155.27,134146821746.04,80174143904.46,126257293188.44,111648987371.35,108140400255.99,161061422567.14,163455877902.93,129014787240.16,203367160017.42,194193180082.31,247484921655.21,214066584993.82,482098808169.37
42,07-31-2014,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10706666.99,0.0,0.0,0.0,11488326.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46673713.55,74077451.06,0.0,0.0,0.0,115877925.13,0.0,0.0,112715837.92,133048207.04,106096188.62,87053905.39,139423632.69,0.0,0.0,180246254.58,0.0,119292189.2,206900223.17,141511106.56,71764851.74,108415581.34,144133309.99,0.0,115790498.0,213628000.0,209332226.32,261949067.0,319151825.16,0.0,0.0,584036508.0,332344969.6,653344025.08,469100750.41,378350049.95,116272347.33,324065300.95,0.0,1219460161.16,151016716.28,504173129.29,448284591.87,542698929.12,1321341848.13,1680449450.03,969271712.48,1395328724.94,741327082.83,0.0,549259468.54,727217391.1,1360774243.37,0.0,973877844.0,726656377.38,0.0,329837873.51,747834206.0,1230655820.32,1018656043.15,1372062967.37,1280433432.47,1201561647.5,1251147304.0,900971273.95,2232005124.07,1628603443.31,1944946364.05,2543495868.0,1779389713.78,1598727698.29,1323783964.54,3279144809.86,5423182543.06,2841434932.92,2322663520.15,11408135234.81,6137019727.48,3062614289.11,4486938265.83,7215794391.46,3586363388.44,5788764981.7,6214333776.55,5121700704.4,7189519783.4,10039565514.99,8605250646.31,9111501924.29,7761864011.73,12580686892.97,12412594583.96,11882149448.02,18834901330.65,22764993870.89,24168294473.62,48368104022.36,11567019778.84,42016437265.42,34469874911.63,37827846954.52,41881866182.74,36655975772.78,18520463156.45,60120102619.08,130634925193.32,81502097451.18,120603323051.71,108320126290.64,102836674817.84,159641731726.91,162957049086.03,136182669515.78,199303092000.83,186359097856.47,240618137202.66,216395454072.68,478338434792.4
41,06-30-2014,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10573118.79,0.0,0.0,0.0,10969438.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49169270.93,68087225.79,0.0,0.0,0.0,113761521.34,0.0,0.0,116313423.04,136938833.72,107496368.93,82058493.8,151774365.98,0.0,0.0,133747931.43,0.0,119728123.01,175778555.26,135938383.46,72982612.92,109924688.06,146340236.24,0.0,116939119.0,169894000.0,210201185.71,272926913.0,348092060.75,0.0,0.0,584685168.0,330563392.26,670962174.43,355018639.79,416802127.97,124406246.06,308684141.81,0.0,1169474502.13,152559129.33,527846622.66,449237269.56,542358047.67,1324595108.7,1788337178.73,971404419.62,1311432039.06,648631077.54,0.0,569582135.85,727466967.08,1435548642.04,0.0,804810052.0,603727694.87,0.0,329789291.64,761253210.0,1252052482.33,951555346.11,1389511083.0,1279907806.41,1245580671.31,1324955289.0,905125441.37,2222264208.0,1635679739.4,1988568874.92,2496795960.0,1766355011.93,1574360286.24,1325604290.87,3307677198.1,4825189504.08,2789284465.64,2356476364.51,10919899106.69,6398063789.7,3125713612.01,4538187011.12,7096047471.45,3432765037.56,5722479218.79,6285454437.19,5175673956.79,6998317586.91,10713592472.75,8637789653.95,8762854235.17,8054095604.14,12643318274.74,11298482604.75,11134144505.06,18513650408.39,21585626138.52,21247173517.66,47107721144.76,11256676310.19,41996564218.93,32702371970.49,37086237626.96,42023897407.67,39072009798.09,17727922099.12,60283401656.61,133239807565.67,79353345224.9,121825100065.09,108267357430.57,102407349614.9,158837411960.01,162884337455.51,137041049488.54,204332927170.86,186708520640.69,240032086245.42,218830321356.98,482340121321.58
